cuisine,id
italian,5270
mexican,10768
indian,29740
cajun_creole,3068
mexican,29535
mexican,7182
southern_us,7796
southern_us,41409
french,39671
italian,28559
japanese,32146
italian,23439
italian,31391
thai,42855
mexican,11813
southern_us,48272
chinese,12263
french,2787
greek,16385
mexican,42523
southern_us,26150
southern_us,17544
spanish,29802
irish,4294
southern_us,12696
cajun_creole,9075
irish,20159
british,31282
italian,13057
vietnamese,26814
filipino,23909
mexican,27882
moroccan,43452
mexican,40246
filipino,8493
french,13302
mexican,25606
korean,14808
italian,40265
thai,13155
mexican,28097
indian,32076
thai,36969
greek,13698
southern_us,38513
indian,15605
vietnamese,47688
italian,22326
italian,43488
mexican,10245
thai,16145
mexican,9985
cajun_creole,37746
french,41400
indian,26614
vietnamese,5327
indian,13015
filipino,13811
mexican,10180
italian,8164
brazilian,47951
mexican,42025
french,10865
mexican,16815
thai,1025
mexican,42784
italian,18319
italian,34353
mexican,44922
italian,16240
italian,29745
mexican,2336
chinese,17294
italian,1449
italian,30410
mexican,43341
southern_us,39594
southern_us,8543
southern_us,27176
mexican,36562
italian,23285
mexican,26787
french,6506
greek,8552
italian,46196
southern_us,22828
southern_us,43621
southern_us,47602
french,14329
mexican,2924
mexican,5741
french,10485
southern_us,12878
mexican,21771
italian,21059
cajun_creole,4148
southern_us,21537
japanese,45452
southern_us,15489
italian,46585
mexican,18791
french,40072
indian,17587
chinese,7758
southern_us,2853
indian,18218
indian,21720
mexican,20872
indian,22022
french,17887
vietnamese,11422
italian,28294
greek,17435
spanish,43716
chinese,40489
thai,32770
mexican,16078
southern_us,46460
thai,12472
japanese,14100
thai,14120
italian,40951
italian,30897
mexican,16708
indian,13341
italian,49029
japanese,14064
indian,1668
southern_us,28769
mexican,7239
chinese,25963
southern_us,34427
french,6520
indian,10300
moroccan,1232
korean,42870
italian,33802
cajun_creole,46501
greek,32949
moroccan,4085
italian,30682
italian,47315
italian,28249
french,1084
french,25559
southern_us,30714
irish,13272
indian,6781
spanish,43462
italian,8440
vietnamese,23799
french,42977
chinese,20214
southern_us,19527
italian,27604
mexican,15134
indian,21241
southern_us,3240
southern_us,19794
thai,37385
italian,5783
greek,30232
southern_us,26019
mexican,48921
italian,20762
chinese,30226
southern_us,4783
french,45445
southern_us,35042
french,33632
italian,38332
korean,32651
chinese,19338
mexican,28320
japanese,1488
mexican,33940
italian,2539
italian,29026
mexican,25889
southern_us,23589
indian,12933
chinese,29127
japanese,3207
korean,45732
greek,47696
french,30481
vietnamese,45419
mexican,11406
italian,42319
moroccan,35370
indian,42436
italian,27895
chinese,1645
indian,8787
vietnamese,7461
southern_us,29368
chinese,29881
italian,32040
french,7843
vietnamese,6254
indian,7747
greek,36361
southern_us,31378
mexican,27634
thai,48903
korean,46841
cajun_creole,47660
italian,37772
italian,18485
mexican,36815
irish,45159
southern_us,30140
spanish,5126
japanese,15363
indian,169
southern_us,14652
mexican,42988
mexican,26067
southern_us,22917
mexican,18652
chinese,42035
southern_us,39445
italian,41203
italian,27623
mexican,142
chinese,27341
mexican,41923
french,49169
indian,16288
italian,9043
british,49711
mexican,21753
mexican,40211
irish,48168
mexican,29426
spanish,45945
russian,33165
japanese,40521
french,21437
chinese,47064
french,47807
mexican,32414
southern_us,11265
spanish,27139
mexican,39830
moroccan,36628
japanese,42118
southern_us,5928
chinese,37463
greek,36066
mexican,16508
mexican,11464
mexican,17321
mexican,5914
mexican,19438
italian,47580
cajun_creole,29886
mexican,35229
italian,39538
greek,10650
korean,48346
british,44205
indian,877
italian,40408
chinese,4172
southern_us,1663
italian,29813
brazilian,3292
filipino,6288
italian,37606
thai,26786
chinese,2040
french,38025
indian,10171
italian,24997
italian,21397
italian,1217
mexican,38381
italian,1409
cajun_creole,15901
mexican,42619
italian,38670
irish,13511
greek,45294
mexican,41236
korean,33370
italian,9032
mexican,26182
chinese,21629
mexican,19518
chinese,11588
indian,3716
korean,47711
italian,47286
mexican,28877
japanese,40039
vietnamese,9224
greek,24373
southern_us,45305
southern_us,30758
italian,48652
british,24586
italian,26338
italian,1670
italian,37582
french,48132
italian,46066
russian,34164
mexican,66
thai,11006
filipino,28726
mexican,13320
korean,6574
korean,21779
italian,42114
italian,12197
italian,35257
italian,37169
korean,42169
mexican,16124
french,6352
southern_us,47452
french,7839
southern_us,5569
thai,30849
southern_us,25544
italian,4887
filipino,11538
french,35958
southern_us,31577
mexican,12233
southern_us,43454
mexican,26373
italian,43145
italian,5308
chinese,23614
chinese,36948
japanese,12315
moroccan,30020
mexican,19231
greek,38534
french,45750
italian,48778
mexican,20026
italian,22978
french,26662
southern_us,46218
southern_us,39341
italian,38395
mexican,18871
indian,12468
chinese,13360
french,22233
southern_us,30352
spanish,13345
indian,6330
italian,12867
mexican,35225
thai,33826
mexican,36993
korean,44847
spanish,10197
chinese,28737
indian,25095
italian,14063
italian,811
cajun_creole,20335
thai,30826
mexican,4452
italian,30862
mexican,10282
indian,47567
french,16553
spanish,5045
mexican,47528
southern_us,3979
italian,17254
cajun_creole,6293
italian,42706
cajun_creole,47432
mexican,45496
spanish,25936
french,46258
british,36625
italian,4642
southern_us,35698
japanese,19996
japanese,10388
southern_us,36298
mexican,43253
french,1089
indian,47
italian,257
vietnamese,16979
indian,31697
southern_us,49012
mexican,7592
italian,44884
italian,41859
italian,9969
indian,45041
italian,48098
southern_us,27238
greek,4466
italian,11350
italian,30506
spanish,439
chinese,4342
french,47474
thai,25254
italian,18255
chinese,9547
british,3889
spanish,26976
indian,19218
italian,31837
moroccan,27254
moroccan,26282
chinese,5443
vietnamese,11516
southern_us,23265
moroccan,49204
mexican,14502
southern_us,22711
italian,27402
italian,4743
french,13632
italian,46530
southern_us,12173
chinese,44493
thai,14241
chinese,3151
cajun_creole,17375
japanese,26969
french,42219
mexican,49466
southern_us,7994
indian,16972
cajun_creole,44688
french,25657
indian,40806
southern_us,10201
italian,47124
southern_us,24523
thai,34597
southern_us,32015
thai,46696
mexican,49239
mexican,28501
italian,37207
southern_us,38224
southern_us,18565
jamaican,46164
italian,4052
greek,28544
japanese,10961
french,15916
mexican,36744
italian,41984
mexican,48278
mexican,25010
chinese,21242
cajun_creole,30310
brazilian,23801
mexican,29614
southern_us,34667
mexican,48159
irish,20747
italian,44625
southern_us,7173
moroccan,16676
mexican,3667
indian,36594
mexican,26511
irish,19351
southern_us,48982
british,27934
mexican,22595
southern_us,7256
italian,4306
mexican,41919
southern_us,23236
thai,7329
indian,38382
chinese,42257
mexican,17600
cajun_creole,40730
mexican,1192
vietnamese,37189
southern_us,2913
italian,7118
mexican,42223
southern_us,25690
mexican,8267
indian,35989
french,774
thai,23158
italian,12071
italian,26537
indian,49537
thai,19990
thai,27876
mexican,20823
southern_us,31393
mexican,23239
italian,21141
british,43585
japanese,30493
thai,42985
japanese,31089
mexican,46974
korean,40018
italian,28153
korean,10967
indian,14240
cajun_creole,24871
italian,16258
british,28001
southern_us,49299
southern_us,47808
french,37960
vietnamese,34733
greek,48741
southern_us,10230
italian,46275
french,17152
french,36201
cajun_creole,16907
italian,3244
southern_us,11434
southern_us,22402
spanish,26624
southern_us,21558
italian,4847
italian,17174
french,21995
vietnamese,27335
mexican,14696
chinese,48923
mexican,32508
italian,36585
jamaican,15904
southern_us,19319
italian,17017
japanese,35561
italian,45518
chinese,6489
filipino,14423
mexican,26068
jamaican,32687
italian,18684
italian,25918
brazilian,35353
japanese,37689
french,32830
southern_us,6984
italian,29526
japanese,42546
moroccan,30742
italian,38469
spanish,6678
mexican,17413
mexican,20110
southern_us,43229
filipino,27133
thai,48411
chinese,11098
mexican,18024
italian,22540
mexican,1013
french,35057
chinese,20177
thai,26323
italian,4227
thai,34461
italian,4540
korean,36457
cajun_creole,37262
greek,16041
southern_us,25790
cajun_creole,26546
indian,5295
chinese,26689
italian,11129
french,42373
brazilian,15183
italian,20054
italian,22088
southern_us,26034
mexican,7442
vietnamese,39855
indian,16795
mexican,45938
filipino,21187
southern_us,24985
southern_us,19293
greek,35190
indian,48511
indian,24429
mexican,16069
indian,46173
chinese,33861
french,17499
southern_us,29095
greek,27355
spanish,23
southern_us,14299
vietnamese,15939
southern_us,26371
indian,1544
jamaican,15996
mexican,28808
chinese,28521
irish,22276
indian,45421
southern_us,1388
italian,16838
thai,4167
mexican,19525
indian,9051
indian,13537
french,34265
french,28948
vietnamese,11263
korean,42791
korean,37584
southern_us,49538
french,20135
mexican,46558
korean,9349
moroccan,10859
vietnamese,9623
cajun_creole,3610
thai,29537
cajun_creole,35360
southern_us,22957
chinese,39629
vietnamese,15631
mexican,24105
southern_us,15747
mexican,48668
italian,46662
southern_us,38318
cajun_creole,48588
italian,44549
korean,37552
jamaican,19931
korean,23871
southern_us,23762
french,25303
mexican,11340
italian,13980
mexican,7656
indian,47486
mexican,22621
cajun_creole,9479
mexican,13281
filipino,22624
mexican,27542
southern_us,5778
southern_us,48800
french,744
italian,27747
korean,15511
italian,39843
filipino,40129
italian,2236
jamaican,42882
mexican,2860
italian,12167
french,44860
southern_us,38237
southern_us,27239
southern_us,20091
indian,24091
italian,13303
french,17
italian,16887
thai,31862
mexican,14437
italian,35092
southern_us,47641
mexican,10067
filipino,15037
italian,20058
moroccan,16841
cajun_creole,35002
japanese,17689
mexican,13224
cajun_creole,18356
italian,10950
mexican,37642
mexican,1801
mexican,36059
italian,5105
filipino,18460
chinese,26501
korean,31066
chinese,15589
filipino,5933
thai,31444
italian,42571
italian,10448
spanish,11830
chinese,7223
jamaican,46537
mexican,27269
brazilian,44139
italian,11162
mexican,38781
chinese,25429
italian,3987
chinese,3063
spanish,392
italian,656
french,28508
british,42332
mexican,41775
spanish,14167
southern_us,1555
mexican,24872
italian,40323
korean,28209
italian,8772
southern_us,33557
southern_us,15016
brazilian,14866
italian,1638
chinese,37006
southern_us,29914
thai,797
southern_us,4209
vietnamese,34027
mexican,15378
chinese,25802
cajun_creole,21683
italian,30958
italian,5558
vietnamese,29792
thai,35869
thai,24364
italian,35401
italian,1820
moroccan,22651
italian,39614
mexican,41834
southern_us,21043
mexican,14615
italian,47588
mexican,38983
mexican,31441
filipino,33455
italian,25078
french,14162
southern_us,14603
french,40713
irish,43872
southern_us,29222
mexican,37701
thai,33720
spanish,43660
french,44613
mexican,12178
italian,45641
italian,42803
french,47145
italian,21925
cajun_creole,17233
southern_us,28029
chinese,2601
southern_us,45781
italian,37326
greek,46034
japanese,12813
spanish,29934
italian,29247
chinese,48076
filipino,11352
chinese,42956
french,32918
french,607
italian,7801
mexican,45246
chinese,31901
russian,20449
brazilian,19367
filipino,41457
moroccan,12159
mexican,48164
mexican,48884
thai,33137
cajun_creole,23778
vietnamese,17154
italian,49078
italian,11125
mexican,4280
thai,33377
mexican,15884
southern_us,44340
french,25351
french,23271
mexican,36191
brazilian,48074
mexican,47618
british,20153
indian,40548
mexican,22858
greek,6224
italian,31972
irish,4190
southern_us,22066
mexican,45809
italian,16888
italian,41177
italian,2585
mexican,34835
italian,27465
italian,32614
japanese,23845
southern_us,8345
mexican,15313
chinese,36741
filipino,6845
italian,24184
mexican,10632
italian,46732
mexican,7328
italian,37610
southern_us,39472
southern_us,26291
italian,30621
southern_us,5188
mexican,29760
southern_us,45337
french,31663
jamaican,3965
italian,19981
southern_us,23268
thai,39421
southern_us,19286
chinese,33493
italian,18035
chinese,19669
russian,6073
french,10457
chinese,24605
mexican,37873
chinese,3753
southern_us,8218
italian,28513
mexican,40161
french,35777
indian,38159
moroccan,20380
italian,20309
french,22178
cajun_creole,44534
italian,36812
italian,771
southern_us,14453
italian,37861
indian,40670
french,33687
chinese,11720
brazilian,41612
filipino,27089
italian,18732
italian,46522
thai,44217
italian,10202
mexican,40090
mexican,9314
french,38428
cajun_creole,25439
indian,39775
korean,13463
spanish,21501
thai,47894
korean,6270
korean,37860
jamaican,21988
italian,7205
indian,12797
italian,45258
mexican,30940
italian,9264
indian,14576
jamaican,28890
italian,20128
mexican,7330
chinese,20464
mexican,19619
korean,37972
italian,41015
italian,47310
mexican,27652
mexican,42503
italian,19581
italian,20539
italian,13159
italian,45674
chinese,25381
mexican,17734
italian,15502
mexican,1949
chinese,7784
southern_us,23870
indian,42
irish,34881
irish,2680
italian,10299
italian,3737
chinese,42343
italian,21785
italian,8581
indian,42710
spanish,16804
greek,37626
chinese,48805
mexican,2746
indian,24899
mexican,25649
brazilian,6723
vietnamese,34402
thai,3080
southern_us,26264
southern_us,37408
italian,117
italian,34481
french,43553
british,39747
cajun_creole,30499
filipino,19980
italian,32277
thai,36165
italian,2649
mexican,17428
southern_us,31069
chinese,26188
mexican,8944
mexican,2473
indian,14931
italian,21552
italian,13444
japanese,46119
italian,37942
indian,32162
indian,36605
irish,48647
indian,12709
southern_us,1405
southern_us,34269
italian,31633
mexican,29169
mexican,10732
cajun_creole,40433
chinese,30014
mexican,48847
filipino,26587
italian,36983
mexican,34931
mexican,4244
southern_us,16864
indian,17047
mexican,34698
italian,44532
italian,23604
indian,27463
italian,34501
cajun_creole,13649
italian,988
french,27926
filipino,40240
indian,18053
italian,22028
italian,39276
italian,39745
southern_us,30015
moroccan,22494
thai,12204
french,43428
vietnamese,45026
cajun_creole,28904
greek,25853
southern_us,25684
french,31720
filipino,9748
indian,34476
italian,32266
southern_us,46371
mexican,27590
japanese,38339
spanish,18848
jamaican,14586
italian,32960
italian,16071
french,4465
italian,11751
mexican,17484
mexican,12431
italian,14316
italian,350
southern_us,8350
southern_us,8150
southern_us,12811
mexican,29552
southern_us,15059
vietnamese,30181
southern_us,5940
southern_us,3558
italian,1301
italian,36040
italian,17620
italian,34863
thai,22221
jamaican,43531
southern_us,29487
chinese,38609
french,35173
italian,21574
indian,17311
vietnamese,24821
moroccan,9045
japanese,41741
french,37423
british,32994
southern_us,1745
mexican,48841
irish,44365
mexican,48137
mexican,32281
japanese,28754
moroccan,8846
italian,9325
italian,23826
italian,3729
southern_us,32854
mexican,24634
mexican,35683
mexican,41237
southern_us,14264
italian,14540
thai,34479
italian,43676
thai,4334
italian,45219
spanish,38586
filipino,18898
french,9186
indian,23776
italian,12057
moroccan,7286
mexican,17178
indian,29828
spanish,39864
italian,45033
french,5234
korean,5148
italian,17511
italian,11619
mexican,18537
japanese,8098
indian,665
italian,3284
southern_us,33577
italian,582
french,23054
italian,1107
japanese,44356
spanish,11102
southern_us,10639
italian,32597
jamaican,3225
indian,10069
vietnamese,1725
mexican,22430
thai,11695
moroccan,1996
irish,4363
french,22108
southern_us,24945
french,18023
greek,38926
french,47046
french,10334
chinese,47439
filipino,6390
russian,25613
mexican,941
southern_us,23577
indian,37256
indian,23274
italian,5266
italian,15242
brazilian,10095
chinese,6494
greek,18939
mexican,9909
french,37592
southern_us,45816
indian,5794
indian,48883
indian,22861
brazilian,30746
french,43915
italian,15762
irish,2193
vietnamese,22184
italian,18771
indian,39251
british,33808
spanish,31324
indian,23025
italian,6685
moroccan,8806
indian,45128
indian,47906
filipino,16457
italian,41292
southern_us,11479
italian,31614
french,12477
indian,23867
mexican,5114
chinese,48589
indian,20323
indian,24453
italian,10894
italian,22331
italian,39611
italian,43758
brazilian,3677
irish,9868
thai,7365
french,36795
french,47681
italian,9738
french,1975
italian,21202
mexican,7444
mexican,35829
mexican,4093
southern_us,14822
brazilian,21688
italian,38816
chinese,27283
italian,7176
mexican,24786
italian,34405
mexican,635
italian,7364
chinese,23908
chinese,35214
mexican,49205
indian,18914
southern_us,15346
cajun_creole,23098
french,46704
french,11788
mexican,41012
southern_us,34837
korean,5497
italian,13835
irish,39134
irish,42029
italian,12570
italian,27268
irish,23854
chinese,45995
korean,4377
vietnamese,18561
chinese,11215
thai,45362
cajun_creole,24466
southern_us,36425
cajun_creole,48902
indian,11196
mexican,6030
italian,37762
italian,29460
mexican,45798
chinese,31388
italian,37731
thai,18867
greek,9122
mexican,17542
italian,22349
french,44970
indian,35984
mexican,30711
italian,30977
japanese,12105
french,22538
italian,31376
italian,7125
indian,16878
spanish,26002
moroccan,35469
mexican,20587
indian,41172
mexican,46381
british,22031
mexican,45673
southern_us,6003
southern_us,9798
vietnamese,19125
greek,1932
italian,9091
mexican,42088
southern_us,22797
italian,30950
spanish,31545
french,31409
southern_us,32783
italian,3096
vietnamese,40650
southern_us,3133
cajun_creole,12746
spanish,26859
italian,7415
mexican,25636
greek,45735
mexican,2629
italian,18969
chinese,24320
italian,43959
italian,20094
korean,47316
italian,30590
southern_us,4974
mexican,26792
southern_us,27920
french,30368
french,37035
mexican,49117
italian,12891
russian,7148
chinese,22433
italian,14863
indian,15255
mexican,18172
french,34497
french,16484
vietnamese,23341
chinese,30034
southern_us,11474
indian,28817
southern_us,32402
japanese,2511
mexican,12043
italian,33713
mexican,19924
chinese,768
mexican,38569
french,19134
italian,29710
chinese,5489
mexican,1535
spanish,11779
chinese,42927
mexican,19975
spanish,44318
southern_us,5063
southern_us,20722
russian,7340
mexican,38333
southern_us,18475
japanese,28125
mexican,7617
southern_us,9674
mexican,41087
jamaican,15430
indian,38896
italian,42133
vietnamese,19220
french,1576
mexican,4293
italian,8292
irish,9704
mexican,2675
indian,1664
greek,4488
greek,46837
korean,42167
filipino,46449
southern_us,26984
british,26665
japanese,40053
indian,10691
italian,47916
greek,10955
southern_us,13514
southern_us,22487
mexican,34831
french,23650
italian,34852
greek,28749
italian,5536
mexican,30894
southern_us,2366
cajun_creole,17105
chinese,15327
italian,41887
cajun_creole,5920
southern_us,32376
greek,27864
mexican,10361
greek,20878
southern_us,25461
indian,14051
southern_us,44849
mexican,1541
indian,908
italian,12059
thai,19464
mexican,6120
irish,34498
southern_us,16666
mexican,19118
mexican,1484
italian,47998
japanese,30282
southern_us,28974
spanish,16893
indian,49223
italian,35482
japanese,29500
thai,26270
mexican,21551
southern_us,18571
irish,4144
italian,8436
filipino,24343
indian,5706
thai,34003
french,31332
italian,30861
filipino,25779
chinese,5531
jamaican,9085
indian,14711
italian,31632
british,38002
brazilian,4562
french,26604
southern_us,21800
southern_us,25844
mexican,6113
southern_us,48105
italian,26886
spanish,30639
korean,41040
italian,35359
italian,40971
indian,26403
korean,45138
italian,27629
italian,16379
mexican,39698
southern_us,43697
jamaican,12935
french,30260
italian,27705
southern_us,30896
french,33072
cajun_creole,18562
italian,27340
japanese,39247
mexican,35549
mexican,17226
spanish,42827
brazilian,48490
vietnamese,38311
italian,17539
italian,10841
mexican,13689
thai,5138
greek,18428
italian,47495
italian,3844
italian,41911
mexican,28558
chinese,37652
italian,43320
greek,3265
mexican,30471
mexican,37488
southern_us,46154
southern_us,17884
southern_us,41232
mexican,18734
italian,13743
indian,36343
southern_us,7030
thai,24613
indian,38710
indian,12280
cajun_creole,29996
chinese,27749
southern_us,8235
cajun_creole,2938
mexican,47824
japanese,21818
chinese,10005
italian,27040
mexican,48042
french,18261
italian,44149
french,17768
japanese,17698
southern_us,1200
mexican,17410
southern_us,12595
southern_us,48891
italian,17784
french,11882
indian,38280
chinese,480
indian,26355
mexican,45386
french,42955
chinese,31678
russian,4506
thai,44155
italian,11633
mexican,21253
italian,46025
spanish,10314
thai,46874
southern_us,38432
italian,48935
italian,2490
mexican,8591
chinese,26318
italian,37469
french,4102
italian,15647
indian,9121
cajun_creole,7929
cajun_creole,38228
italian,14957
british,18414
italian,5231
southern_us,33604
vietnamese,12735
chinese,19523
italian,7853
chinese,33163
southern_us,5630
italian,35049
mexican,7965
indian,39821
southern_us,27157
irish,28318
french,11275
indian,4034
southern_us,37380
indian,3470
french,701
irish,37996
japanese,10483
chinese,18610
italian,42759
mexican,11426
mexican,44136
chinese,24261
italian,8985
indian,28040
british,31071
mexican,6453
spanish,48762
moroccan,36159
japanese,21417
greek,26451
italian,19979
greek,44803
indian,35560
filipino,39937
vietnamese,6593
mexican,31735
japanese,13153
indian,1411
italian,31664
mexican,32101
indian,33367
spanish,46628
italian,32747
mexican,2377
southern_us,14640
mexican,48493
korean,6752
japanese,17519
mexican,45167
cajun_creole,5975
russian,28189
mexican,37891
mexican,31530
mexican,22880
spanish,41020
italian,32047
italian,30877
mexican,6700
chinese,34641
southern_us,25706
mexican,35164
mexican,10066
italian,11681
italian,40920
russian,43481
mexican,33705
french,46679
thai,17635
mexican,6235
indian,49572
jamaican,14373
greek,25511
russian,47652
brazilian,24214
indian,40625
french,20447
southern_us,13533
chinese,10195
russian,27795
japanese,23014
mexican,7561
chinese,23812
spanish,24952
italian,41557
chinese,15847
italian,20202
thai,16301
southern_us,27106
british,5037
british,15253
italian,22270
french,39918
mexican,11398
italian,44174
italian,8231
indian,34639
southern_us,33855
italian,14041
italian,37934
indian,6104
british,27251
greek,47206
mexican,46137
french,31102
japanese,33073
korean,4661
filipino,25610
italian,31029
indian,23440
indian,42385
italian,45895
filipino,34229
japanese,31486
italian,47198
italian,23006
filipino,14166
mexican,12425
italian,46583
french,20880
russian,13762
thai,47701
filipino,26679
mexican,7296
spanish,8520
british,34428
greek,40138
mexican,1967
mexican,12854
italian,12646
brazilian,40178
italian,16990
spanish,172
chinese,28381
indian,41826
mexican,36860
mexican,20795
cajun_creole,6626
japanese,20589
italian,4024
mexican,34359
french,29651
italian,49442
italian,5049
southern_us,1337
italian,29433
southern_us,10717
southern_us,15957
southern_us,20499
french,38018
irish,18150
mexican,46524
brazilian,40473
indian,21554
indian,42695
mexican,48951
italian,46544
italian,8376
filipino,33109
italian,41448
indian,11784
italian,36889
mexican,47140
mexican,16207
italian,4708
italian,9630
italian,43778
italian,5540
mexican,33015
irish,32258
indian,49287
indian,36720
italian,14956
southern_us,36140
indian,31818
russian,15827
southern_us,16331
british,39064
greek,17103
mexican,42799
mexican,46829
italian,39560
italian,19496
italian,23809
spanish,4056
british,1214
greek,27520
mexican,28815
greek,38950
french,9720
cajun_creole,16896
jamaican,23108
greek,44539
japanese,45542
french,10080
indian,10467
italian,29668
southern_us,6948
chinese,18308
indian,41138
british,35252
mexican,45559
chinese,45169
italian,22539
italian,14601
southern_us,46738
mexican,36644
italian,18064
indian,12989
filipino,29125
italian,10810
mexican,39796
indian,30688
chinese,25386
indian,5550
mexican,26998
brazilian,30398
mexican,40333
italian,24265
french,18953
italian,24287
southern_us,36631
italian,33500
indian,9719
italian,18589
cajun_creole,25430
mexican,48525
mexican,4337
southern_us,30578
french,18333
italian,7556
french,13108
chinese,30208
cajun_creole,23114
italian,46118
greek,37800
italian,3390
japanese,7445
brazilian,34030
chinese,40358
italian,40028
southern_us,45708
vietnamese,7393
italian,3619
indian,29848
mexican,25705
french,25919
italian,4874
mexican,47709
mexican,30281
southern_us,16044
chinese,1353
indian,1339
mexican,48060
southern_us,12829
japanese,24191
italian,3859
indian,10744
french,45958
spanish,9028
cajun_creole,45733
japanese,21752
moroccan,21085
cajun_creole,45884
thai,22860
italian,39506
chinese,25569
chinese,36896
filipino,33018
mexican,15341
italian,18983
chinese,5885
italian,18704
mexican,31610
moroccan,3401
mexican,35168
mexican,29209
japanese,36347
thai,1785
filipino,38673
chinese,49486
mexican,13583
indian,33926
mexican,40470
thai,26337
cajun_creole,6731
japanese,44459
japanese,22824
italian,29264
filipino,25558
thai,23080
italian,14670
southern_us,27553
mexican,17525
spanish,6077
vietnamese,24098
italian,2510
italian,26921
mexican,23088
spanish,31468
french,32381
british,44835
italian,32368
southern_us,27208
mexican,14242
korean,19659
cajun_creole,43094
french,15760
italian,11814
mexican,15262
italian,21825
mexican,39447
mexican,18247
italian,32682
spanish,37504
jamaican,20319
italian,32522
italian,44455
italian,49148
thai,2114
italian,31361
italian,28348
indian,22226
french,33911
cajun_creole,16916
italian,35988
italian,43563
southern_us,35964
mexican,26651
thai,15924
mexican,48851
southern_us,23692
spanish,44971
italian,31673
jamaican,11741
mexican,1087
mexican,36591
thai,24651
russian,16791
greek,28578
indian,4537
irish,24876
italian,31584
chinese,39456
italian,39474
moroccan,11103
southern_us,17650
indian,40495
mexican,3434
mexican,10911
vietnamese,35249
indian,8344
indian,47259
indian,42808
moroccan,39649
southern_us,316
british,43351
indian,32617
thai,27624
british,8796
mexican,43592
french,45582
italian,31146
greek,22025
chinese,33118
italian,7641
mexican,48678
cajun_creole,36267
cajun_creole,29542
indian,15157
italian,14285
italian,40043
italian,3532
thai,16823
spanish,4961
mexican,27022
thai,41659
indian,31690
thai,41702
italian,13661
southern_us,8855
spanish,30533
italian,30909
thai,47943
french,45916
jamaican,33460
chinese,35100
italian,31513
mexican,15005
vietnamese,21308
mexican,14321
french,719
indian,45509
italian,10308
moroccan,2071
southern_us,853
italian,30255
italian,47546
indian,13974
southern_us,11583
thai,36373
italian,45398
spanish,36622
italian,46510
mexican,15712
korean,36418
thai,38314
italian,27960
indian,14656
cajun_creole,3838
italian,18439
southern_us,15998
vietnamese,31815
mexican,21879
chinese,40095
mexican,43972
spanish,23982
southern_us,23836
chinese,46159
french,4302
southern_us,35145
indian,30222
mexican,30560
southern_us,19781
mexican,16250
cajun_creole,32866
indian,31665
indian,47334
mexican,34527
italian,5760
italian,13027
french,20855
chinese,8816
italian,45001
cajun_creole,9143
italian,19989
british,42673
chinese,30565
brazilian,26924
indian,22404
cajun_creole,4272
italian,2728
spanish,26853
korean,20862
southern_us,25107
southern_us,38168
italian,7053
mexican,28624
chinese,7237
irish,18398
italian,46793
italian,31501
spanish,20617
chinese,28046
italian,17167
chinese,30370
moroccan,31984
italian,25643
chinese,6394
thai,34282
indian,47658
mexican,24087
mexican,26732
indian,29627
mexican,37412
greek,15435
southern_us,26066
italian,47869
southern_us,48059
french,39577
greek,41509
indian,34606
thai,2021
greek,2532
thai,27724
southern_us,8754
indian,4301
french,25137
mexican,24483
italian,8566
jamaican,46526
southern_us,42148
filipino,17663
indian,25669
mexican,4011
greek,19432
mexican,11439
chinese,1162
french,20953
italian,38796
spanish,30043
southern_us,36182
russian,33840
southern_us,43911
italian,5736
chinese,17534
italian,51
mexican,1032
italian,32889
indian,34487
indian,49264
cajun_creole,5804
thai,9724
italian,4112
italian,16786
mexican,2781
mexican,5785
southern_us,17249
mexican,27894
mexican,11444
italian,35396
mexican,15083
cajun_creole,36320
chinese,49475
korean,32585
italian,22474
italian,3014
greek,40396
mexican,36634
chinese,18543
japanese,22089
southern_us,33545
southern_us,29049
greek,9681
japanese,31476
japanese,46081
southern_us,1293
mexican,3830
korean,49201
southern_us,4236
mexican,17185
southern_us,48757
irish,48277
mexican,19192
japanese,23579
french,867
italian,919
indian,11704
southern_us,10939
italian,6397
jamaican,21926
mexican,41831
southern_us,29221
indian,15627
mexican,24228
japanese,31854
mexican,45533
chinese,24915
cajun_creole,6750
thai,43562
cajun_creole,37717
spanish,8060
mexican,27317
mexican,23501
italian,22255
french,27812
indian,31490
chinese,43951
moroccan,11407
italian,31821
japanese,32173
southern_us,36050
japanese,18967
mexican,20530
southern_us,21805
mexican,28743
jamaican,29386
indian,28475
mexican,48106
southern_us,14681
moroccan,49120
mexican,27651
mexican,2803
southern_us,27372
chinese,25807
mexican,25050
southern_us,35790
jamaican,42729
italian,6419
vietnamese,19723
cajun_creole,11569
jamaican,10002
italian,28748
mexican,33729
chinese,6109
korean,9245
chinese,6013
french,4408
italian,3973
italian,5079
southern_us,43736
french,43841
mexican,17547
filipino,1014
cajun_creole,16213
french,27984
chinese,16158
italian,13703
vietnamese,7838
chinese,40922
southern_us,15497
irish,18323
spanish,24432
mexican,4125
mexican,47287
italian,27909
japanese,42533
spanish,41140
southern_us,12009
thai,24666
italian,9000
french,33269
mexican,35110
italian,14557
italian,1002
spanish,3870
southern_us,44030
french,4669
japanese,18282
italian,25388
southern_us,30918
mexican,31096
korean,11806
italian,35840
irish,29994
mexican,16630
southern_us,4862
mexican,6376
italian,21696
japanese,2875
italian,11132
thai,22506
mexican,1397
spanish,17443
irish,21524
mexican,29622
mexican,36085
chinese,39557
chinese,2648
filipino,40347
greek,38771
